OrderItemID,OrderID,ProductID,Quantity,PricePerUnit,CustomerID,OrderDate,TotalAmount,ProductName,Category,Returns,CampaignID,CampaignName,Revenue,ReturnRate
ITEM-103,ORD-50038,PROD-103,3,4460.68,CUST-1370,2023-07-13,21490.41,Wireless Headphones,Electronics,0.0,CAMP-220,New Year Blast,13382.04,0.0
ITEM-104,ORD-50038,PROD-117,1,8108.37,CUST-1370,2023-07-13,21490.41,Robot Vacuum,Home & Kitchen,0.0,CAMP-220,New Year Blast,8108.37,0.0
ITEM-105,ORD-50039,PROD-125,2,1421.21,CUST-1780,2024-04-10,2842.42,Yoga Mat,Sports & Outdoors,0.0,CAMP-205,New Year Blast,2842.42,0.0
ITEM-106,ORD-50040,PROD-113,2,1352.91,CUST-1536,2024-03-02,40419.45,Non-Stick Pan,Home & Kitchen,0.0,CAMP-220,New Year Blast,2705.82,0.0
ITEM-107,ORD-50040,PROD-123,3,6181.23,CUST-1536,2024-03-02,40419.45,The Psychology of Money,Books,0.0,CAMP-220,New Year Blast,18543.69,0.0
ITEM-108,ORD-50040,PROD-110,2,9584.97,CUST-1536,2024-03-02,40419.45,Formal Shirt,Apparel,0.0,CAMP-220,New Year Blast,19169.94,0.0
ITEM-109,ORD-50041,PROD-122,2,9853.39,CUST-1153,2024-10-31,19706.78,Ikigai,Books,0.0,CAMP-211,Diwali Bonanza,19706.78,0.0
ITEM-110,ORD-50042,PROD-111,1,3177.64,CUST-1291,2023-07-18,25403.1,Summer Dress,Apparel,0.0,CAMP-213,Flash Friday,3177.64,0.0
ITEM-111,ORD-50042,PROD-126,1,2518.68,CUST-1291,2023-07-18,25403.1,Dumbbell Set,Sports & Outdoors,0.0,CAMP-213,Flash Friday,2518.68,0.0
ITEM-112,ORD-50042,PROD-122,2,9853.39,CUST-1291,2023-07-18,25403.1,Ikigai,Books,0.0,CAMP-213,Flash Friday,19706.78,0.0
ITEM-113,ORD-50043,PROD-110,1,9584.97,CUST-1430,2026-01-17,22808.77,Formal Shirt,Apparel,0.0,CAMP-204,New Year Blast,9584.97,0.0
ITEM-114,ORD-50043,PROD-133,1,7246.8,CUST-1430,2026-01-17,22808.77,Organic Shampoo,Beauty & Health,0.0,CAMP-204,New Year Blast,7246.8,0.0
ITEM-115,ORD-50043,PROD-129,1,2988.5,CUST-1430,2026-01-17,22808.77,Cricket Bat,Sports & Outdoors,0.0,CAMP-204,New Year Blast,2988.5,0.0
ITEM-116,ORD-50043,PROD-129,1,2988.5,CUST-1430,2026-01-17,22808.77,Cricket Bat,Sports & Outdoors,0.0,CAMP-204,New Year Blast,2988.5,0.0
ITEM-117,ORD-50044,PROD-106,2,936.42,CUST-1495,2025-06-19,17580.49,Bluetooth Speaker,Electronics,0.0,CAMP-201,Summer Sale,1872.84,0.0
ITEM-118,ORD-50044,PROD-124,3,4109.98,CUST-1495,2025-06-19,17580.49,A Man Called Ove,Books,0.0,CAMP-201,Summer Sale,12329.939999999999,0.0
ITEM-119,ORD-50044,PROD-104,1,3377.71,CUST-1495,2025-06-19,17580.49,Smartwatch,Electronics,0.0,CAMP-201,Summer Sale,3377.71,0.0
ITEM-120,ORD-50045,PROD-108,2,4482.23,CUST-1067,2026-01-12,27200.77,Women's Jeans,Apparel,0.0,CAMP-217,Summer Sale,8964.46,0.0
ITEM-120,ORD-50045,PROD-108,2,4482.23,CUST-1067,2026-01-12,27200.77,Women's Jeans,Apparel,0.0,CAMP-220,New Year Blast,8964.46,0.0
ITEM-121,ORD-50045,PROD-115,3,6078.77,CUST-1067,2026-01-12,27200.77,Air Fryer,Home & Kitchen,0.0,CAMP-217,Summer Sale,18236.31,0.0
ITEM-121,ORD-50045,PROD-115,3,6078.77,CUST-1067,2026-01-12,27200.77,Air Fryer,Home & Kitchen,0.0,CAMP-220,New Year Blast,18236.31,0.0
ITEM-122,ORD-50046,PROD-102,1,1234.31,CUST-1429,2023-05-27,1234.31,Laptop,Electronics,0.0,CAMP-212,End of Season Sale,1234.31,0.0
ITEM-123,ORD-50047,PROD-127,3,8800.38,CUST-1687,2023-01-06,26401.14,Camping Tent,Sports & Outdoors,0.0,CAMP-220,New Year Blast,26401.14,0.0
ITEM-124,ORD-50048,PROD-133,1,7246.8,CUST-1788,2023-06-15,49136.91,Organic Shampoo,Beauty & Health,0.0,CAMP-220,New Year Blast,7246.8,0.0
ITEM-124,ORD-50048,PROD-133,1,7246.8,CUST-1788,2023-06-15,49136.91,Organic Shampoo,Beauty & Health,0.0,CAMP-210,Flash Friday,7246.8,0.0
ITEM-124,ORD-50048,PROD-133,1,7246.8,CUST-1788,2023-06-15,49136.91,Organic Shampoo,Beauty & Health,0.0,CAMP-205,New Year Blast,7246.8,0.0
ITEM-125,ORD-50048,PROD-122,3,9853.39,CUST-1788,2023-06-15,49136.91,Ikigai,Books,0.0,CAMP-220,New Year Blast,29560.17,0.0
ITEM-125,ORD-50048,PROD-122,3,9853.39,CUST-1788,2023-06-15,49136.91,Ikigai,Books,0.0,CAMP-210,Flash Friday,29560.17,0.0
ITEM-125,ORD-50048,PROD-122,3,9853.39,CUST-1788,2023-06-15,49136.91,Ikigai,Books,0.0,CAMP-205,New Year Blast,29560.17,0.0
ITEM-126,ORD-50048,PROD-124,3,4109.98,CUST-1788,2023-06-15,49136.91,A Man Called Ove,Books,0.0,CAMP-220,New Year Blast,12329.939999999999,0.0
ITEM-126,ORD-50048,PROD-124,3,4109.98,CUST-1788,2023-06-15,49136.91,A Man Called Ove,Books,0.0,CAMP-210,Flash Friday,12329.939999999999,0.0
ITEM-126,ORD-50048,PROD-124,3,4109.98,CUST-1788,2023-06-15,49136.91,A Man Called Ove,Books,0.0,CAMP-205,New Year Blast,12329.939999999999,0.0
ITEM-127,ORD-50049,PROD-101,1,5356.77,CUST-1519,2024-07-31,37274.57,Smartphone,Electronics,0.0,,,5356.77,0.0
ITEM-128,ORD-50049,PROD-122,3,9853.39,CUST-1519,2024-07-31,37274.57,Ikigai,Books,0.0,,,29560.17,0.0
ITEM-129,ORD-50049,PROD-106,1,936.42,CUST-1519,2024-07-31,37274.57,Bluetooth Speaker,Electronics,0.0,,,936.42,0.0
ITEM-130,ORD-50049,PROD-125,1,1421.21,CUST-1519,2024-07-31,37274.57,Yoga Mat,Sports & Outdoors,0.0,,,1421.21,0.0
ITEM-131,ORD-50050,PROD-127,3,8800.38,CUST-1481,2024-11-09,62758.36,Camping Tent,Sports & Outdoors,0.0,CAMP-214,Diwali Bonanza,26401.14,0.0
ITEM-131,ORD-50050,PROD-127,3,8800.38,CUST-1481,2024-11-09,62758.36,Camping Tent,Sports & Outdoors,0.0,CAMP-202,End of Season Sale,26401.14,0.0
ITEM-132,ORD-50050,PROD-133,3,7246.8,CUST-1481,2024-11-09,62758.36,Organic Shampoo,Beauty & Health,0.0,CAMP-214,Diwali Bonanza,21740.4,0.0
ITEM-132,ORD-50050,PROD-133,3,7246.8,CUST-1481,2024-11-09,62758.36,Organic Shampoo,Beauty & Health,0.0,CAMP-202,End of Season Sale,21740.4,0.0
ITEM-133,ORD-50050,PROD-115,2,6078.77,CUST-1481,2024-11-09,62758.36,Air Fryer,Home & Kitchen,0.0,CAMP-214,Diwali Bonanza,12157.54,0.0
ITEM-133,ORD-50050,PROD-115,2,6078.77,CUST-1481,2024-11-09,62758.36,Air Fryer,Home & Kitchen,0.0,CAMP-202,End of Season Sale,12157.54,0.0
ITEM-134,ORD-50050,PROD-114,3,819.76,CUST-1481,2024-11-09,62758.36,Blender,Home & Kitchen,0.0,CAMP-214,Diwali Bonanza,2459.2799999999997,0.0
ITEM-134,ORD-50050,PROD-114,3,819.76,CUST-1481,2024-11-09,62758.36,Blender,Home & Kitchen,0.0,CAMP-202,End of Season Sale,2459.2799999999997,0.0
ITEM-135,ORD-50051,PROD-108,2,4482.23,CUST-1129,2025-06-10,45287.38,Women's Jeans,Apparel,0.0,CAMP-210,Flash Friday,8964.46,0.0
ITEM-136,ORD-50051,PROD-127,1,8800.38,CUST-1129,2025-06-10,45287.38,Camping Tent,Sports & Outdoors,0.0,CAMP-210,Flash Friday,8800.38,0.0
ITEM-137,ORD-50051,PROD-118,3,9174.18,CUST-1129,2025-06-10,45287.38,Coffee Maker,Home & Kitchen,0.0,CAMP-210,Flash Friday,27522.54,0.0
ITEM-138,ORD-50052,PROD-125,1,1421.21,CUST-1536,2025-11-25,15598.29,Yoga Mat,Sports & Outdoors,0.0,CAMP-220,New Year Blast,1421.21,0.0
ITEM-139,ORD-50052,PROD-103,1,4460.68,CUST-1536,2025-11-25,15598.29,Wireless Headphones,Electronics,0.0,CAMP-220,New Year Blast,4460.68,0.0
ITEM-140,ORD-50052,PROD-105,1,9716.4,CUST-1536,2025-11-25,15598.29,4K TV,Electronics,0.0,CAMP-220,New Year Blast,9716.4,0.0
ITEM-141,ORD-50053,PROD-111,1,3177.64,CUST-1630,2024-08-01,3177.64,Summer Dress,Apparel,0.0,CAMP-214,Diwali Bonanza,3177.64,0.0
ITEM-142,ORD-50054,PROD-105,1,9716.4,CUST-1470,2025-10-28,48144.0,4K TV,Electronics,0.0,CAMP-219,Flash Friday,9716.4,0.0
ITEM-142,ORD-50054,PROD-105,1,9716.4,CUST-1470,2025-10-28,48144.0,4K TV,Electronics,0.0,CAMP-204,New Year Blast,9716.4,0.0
ITEM-143,ORD-50054,PROD-131,3,7685.52,CUST-1470,2025-10-28,48144.0,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-219,Flash Friday,23056.56,0.0
ITEM-143,ORD-50054,PROD-131,3,7685.52,CUST-1470,2025-10-28,48144.0,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-204,New Year Blast,23056.56,0.0
ITEM-144,ORD-50054,PROD-131,2,7685.52,CUST-1470,2025-10-28,48144.0,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-219,Flash Friday,15371.04,0.0
ITEM-144,ORD-50054,PROD-131,2,7685.52,CUST-1470,2025-10-28,48144.0,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-204,New Year Blast,15371.04,0.0
ITEM-145,ORD-50055,PROD-127,1,8800.38,CUST-1101,2024-01-22,52288.38,Camping Tent,Sports & Outdoors,0.0,,,8800.38,0.0
ITEM-146,ORD-50055,PROD-122,2,9853.39,CUST-1101,2024-01-22,52288.38,Ikigai,Books,0.0,,,19706.78,0.0
ITEM-147,ORD-50055,PROD-110,2,9584.97,CUST-1101,2024-01-22,52288.38,Formal Shirt,Apparel,0.0,,,19169.94,0.0
ITEM-148,ORD-50055,PROD-107,1,4611.28,CUST-1101,2024-01-22,52288.38,Men's T-Shirt,Apparel,0.0,,,4611.28,0.0
ITEM-149,ORD-50056,PROD-101,2,5356.77,CUST-1570,2025-03-30,10713.54,Smartphone,Electronics,0.0,,,10713.54,0.0
ITEM-150,ORD-50057,PROD-102,3,1234.31,CUST-1661,2024-05-11,3702.93,Laptop,Electronics,0.0,,,3702.93,0.0
ITEM-151,ORD-50058,PROD-116,2,7467.8,CUST-1565,2023-06-08,22005.98,Cotton Bedsheet,Home & Kitchen,0.0,CAMP-218,End of Season Sale,14935.6,0.0
ITEM-152,ORD-50058,PROD-120,2,3535.19,CUST-1565,2023-06-08,22005.98,Sapiens,Books,0.0,CAMP-218,End of Season Sale,7070.38,0.0
ITEM-153,ORD-50059,PROD-109,3,3132.05,CUST-1621,2023-02-07,9396.15,Running Shoes,Apparel,0.0,CAMP-211,Diwali Bonanza,9396.150000000001,0.0
ITEM-154,ORD-50060,PROD-134,1,6930.74,CUST-1429,2025-07-17,28304.3,Electric Toothbrush,Beauty & Health,0.0,CAMP-212,End of Season Sale,6930.74,0.0
ITEM-155,ORD-50060,PROD-126,3,2518.68,CUST-1429,2025-07-17,28304.3,Dumbbell Set,Sports & Outdoors,0.0,CAMP-212,End of Season Sale,7556.039999999999,0.0
ITEM-156,ORD-50060,PROD-130,3,4605.84,CUST-1429,2025-07-17,28304.3,Vitamin C Serum,Beauty & Health,0.0,CAMP-212,End of Season Sale,13817.52,0.0
ITEM-157,ORD-50061,PROD-119,1,1011.19,CUST-1628,2023-05-18,15504.79,The Alchemist,Books,0.0,CAMP-212,End of Season Sale,1011.19,0.0
ITEM-157,ORD-50061,PROD-119,1,1011.19,CUST-1628,2023-05-18,15504.79,The Alchemist,Books,0.0,CAMP-203,Diwali Bonanza,1011.19,0.0
ITEM-158,ORD-50061,PROD-133,2,7246.8,CUST-1628,2023-05-18,15504.79,Organic Shampoo,Beauty & Health,0.0,CAMP-212,End of Season Sale,14493.6,0.0
ITEM-158,ORD-50061,PROD-133,2,7246.8,CUST-1628,2023-05-18,15504.79,Organic Shampoo,Beauty & Health,0.0,CAMP-203,Diwali Bonanza,14493.6,0.0
ITEM-159,ORD-50062,PROD-111,3,3177.64,CUST-1103,2024-09-05,28455.48,Summer Dress,Apparel,0.0,,,9532.92,0.0
ITEM-160,ORD-50062,PROD-117,2,8108.37,CUST-1103,2024-09-05,28455.48,Robot Vacuum,Home & Kitchen,0.0,,,16216.74,0.0
ITEM-161,ORD-50062,PROD-113,2,1352.91,CUST-1103,2024-09-05,28455.48,Non-Stick Pan,Home & Kitchen,0.0,,,2705.82,0.0
ITEM-162,ORD-50063,PROD-110,3,9584.97,CUST-1483,2025-06-14,58077.26,Formal Shirt,Apparel,0.0,CAMP-207,New Year Blast,28754.909999999996,0.0
ITEM-162,ORD-50063,PROD-110,3,9584.97,CUST-1483,2025-06-14,58077.26,Formal Shirt,Apparel,0.0,CAMP-214,Diwali Bonanza,28754.909999999996,0.0
ITEM-163,ORD-50063,PROD-134,1,6930.74,CUST-1483,2025-06-14,58077.26,Electric Toothbrush,Beauty & Health,0.0,CAMP-207,New Year Blast,6930.74,0.0
ITEM-163,ORD-50063,PROD-134,1,6930.74,CUST-1483,2025-06-14,58077.26,Electric Toothbrush,Beauty & Health,0.0,CAMP-214,Diwali Bonanza,6930.74,0.0
ITEM-164,ORD-50063,PROD-132,3,5928.59,CUST-1483,2025-06-14,58077.26,Whey Protein,Beauty & Health,0.0,CAMP-207,New Year Blast,17785.77,0.0
ITEM-164,ORD-50063,PROD-132,3,5928.59,CUST-1483,2025-06-14,58077.26,Whey Protein,Beauty & Health,0.0,CAMP-214,Diwali Bonanza,17785.77,0.0
ITEM-165,ORD-50063,PROD-130,1,4605.84,CUST-1483,2025-06-14,58077.26,Vitamin C Serum,Beauty & Health,0.0,CAMP-207,New Year Blast,4605.84,0.0
ITEM-165,ORD-50063,PROD-130,1,4605.84,CUST-1483,2025-06-14,58077.26,Vitamin C Serum,Beauty & Health,0.0,CAMP-214,Diwali Bonanza,4605.84,0.0
ITEM-166,ORD-50064,PROD-126,3,2518.68,CUST-1106,2025-12-04,17272.44,Dumbbell Set,Sports & Outdoors,0.0,,,7556.039999999999,0.0
ITEM-167,ORD-50064,PROD-105,1,9716.4,CUST-1106,2025-12-04,17272.44,4K TV,Electronics,0.0,,,9716.4,0.0
ITEM-168,ORD-50065,PROD-105,2,9716.4,CUST-1684,2023-03-02,49272.71,4K TV,Electronics,0.0,CAMP-208,Diwali Bonanza,19432.8,0.0
ITEM-168,ORD-50065,PROD-105,2,9716.4,CUST-1684,2023-03-02,49272.71,4K TV,Electronics,0.0,CAMP-205,New Year Blast,19432.8,0.0
ITEM-169,ORD-50065,PROD-122,2,9853.39,CUST-1684,2023-03-02,49272.71,Ikigai,Books,0.0,CAMP-208,Diwali Bonanza,19706.78,0.0
ITEM-169,ORD-50065,PROD-122,2,9853.39,CUST-1684,2023-03-02,49272.71,Ikigai,Books,0.0,CAMP-205,New Year Blast,19706.78,0.0
ITEM-170,ORD-50065,PROD-104,3,3377.71,CUST-1684,2023-03-02,49272.71,Smartwatch,Electronics,0.0,CAMP-208,Diwali Bonanza,10133.130000000001,0.0
ITEM-170,ORD-50065,PROD-104,3,3377.71,CUST-1684,2023-03-02,49272.71,Smartwatch,Electronics,0.0,CAMP-205,New Year Blast,10133.130000000001,0.0
ITEM-171,ORD-50066,PROD-124,1,4109.98,CUST-1229,2025-03-07,21522.98,A Man Called Ove,Books,0.0,CAMP-220,New Year Blast,4109.98,0.0
ITEM-172,ORD-50066,PROD-124,1,4109.98,CUST-1229,2025-03-07,21522.98,A Man Called Ove,Books,0.0,CAMP-220,New Year Blast,4109.98,0.0
ITEM-173,ORD-50066,PROD-121,3,4434.34,CUST-1229,2025-03-07,21522.98,Atomic Habits,Books,0.0,CAMP-220,New Year Blast,13303.02,0.0
ITEM-174,ORD-50067,PROD-101,1,5356.77,CUST-1517,2024-04-18,31780.76,Smartphone,Electronics,0.0,CAMP-216,End of Season Sale,5356.77,0.0
ITEM-175,ORD-50067,PROD-108,3,4482.23,CUST-1517,2024-04-18,31780.76,Women's Jeans,Apparel,0.0,CAMP-216,End of Season Sale,13446.689999999999,0.0
ITEM-176,ORD-50067,PROD-114,1,819.76,CUST-1517,2024-04-18,31780.76,Blender,Home & Kitchen,0.0,CAMP-216,End of Season Sale,819.76,0.0
ITEM-177,ORD-50067,PROD-115,2,6078.77,CUST-1517,2024-04-18,31780.76,Air Fryer,Home & Kitchen,0.0,CAMP-216,End of Season Sale,12157.54,0.0
ITEM-178,ORD-50068,PROD-115,1,6078.77,CUST-1181,2023-02-01,19460.81,Air Fryer,Home & Kitchen,0.0,CAMP-206,Diwali Bonanza,6078.77,0.0
ITEM-179,ORD-50068,PROD-103,3,4460.68,CUST-1181,2023-02-01,19460.81,Wireless Headphones,Electronics,0.0,CAMP-206,Diwali Bonanza,13382.04,0.0
ITEM-180,ORD-50069,PROD-103,2,4460.68,CUST-1728,2024-03-18,31459.7,Wireless Headphones,Electronics,0.0,CAMP-205,New Year Blast,8921.36,0.0
ITEM-180,ORD-50069,PROD-103,2,4460.68,CUST-1728,2024-03-18,31459.7,Wireless Headphones,Electronics,0.0,CAMP-219,Flash Friday,8921.36,0.0
ITEM-181,ORD-50069,PROD-130,3,4605.84,CUST-1728,2024-03-18,31459.7,Vitamin C Serum,Beauty & Health,0.0,CAMP-205,New Year Blast,13817.52,0.0
ITEM-181,ORD-50069,PROD-130,3,4605.84,CUST-1728,2024-03-18,31459.7,Vitamin C Serum,Beauty & Health,0.0,CAMP-219,Flash Friday,13817.52,0.0
ITEM-182,ORD-50069,PROD-128,1,8720.82,CUST-1728,2024-03-18,31459.7,Hiking Backpack,Sports & Outdoors,0.0,CAMP-205,New Year Blast,8720.82,0.0
ITEM-182,ORD-50069,PROD-128,1,8720.82,CUST-1728,2024-03-18,31459.7,Hiking Backpack,Sports & Outdoors,0.0,CAMP-219,Flash Friday,8720.82,0.0
ITEM-183,ORD-50070,PROD-123,1,6181.23,CUST-1618,2024-11-28,25888.01,The Psychology of Money,Books,0.0,CAMP-204,New Year Blast,6181.23,0.0
ITEM-184,ORD-50070,PROD-122,2,9853.39,CUST-1618,2024-11-28,25888.01,Ikigai,Books,0.0,CAMP-204,New Year Blast,19706.78,0.0
ITEM-185,ORD-50071,PROD-122,1,9853.39,CUST-1086,2025-03-11,9853.39,Ikigai,Books,0.0,CAMP-206,Diwali Bonanza,9853.39,0.0
ITEM-186,ORD-50072,PROD-125,1,1421.21,CUST-1390,2023-03-09,1421.21,Yoga Mat,Sports & Outdoors,0.0,,,1421.21,0.0
ITEM-187,ORD-50073,PROD-113,3,1352.91,CUST-1141,2023-01-09,4058.73,Non-Stick Pan,Home & Kitchen,0.0,,,4058.7300000000005,0.0
ITEM-188,ORD-50074,PROD-124,2,4109.98,CUST-1173,2025-11-15,17752.88,A Man Called Ove,Books,0.0,,,8219.96,0.0
ITEM-189,ORD-50074,PROD-111,3,3177.64,CUST-1173,2025-11-15,17752.88,Summer Dress,Apparel,0.0,,,9532.92,0.0
ITEM-190,ORD-50075,PROD-133,1,7246.8,CUST-1140,2024-02-23,7246.8,Organic Shampoo,Beauty & Health,0.0,,,7246.8,0.0
ITEM-191,ORD-50076,PROD-113,1,1352.91,CUST-1367,2023-03-29,20522.85,Non-Stick Pan,Home & Kitchen,0.0,CAMP-205,New Year Blast,1352.91,0.0
ITEM-192,ORD-50076,PROD-110,2,9584.97,CUST-1367,2023-03-29,20522.85,Formal Shirt,Apparel,0.0,CAMP-205,New Year Blast,19169.94,0.0
ITEM-193,ORD-50077,PROD-101,3,5356.77,CUST-1520,2023-03-12,16070.31,Smartphone,Electronics,0.0,CAMP-212,End of Season Sale,16070.310000000001,0.0
ITEM-194,ORD-50078,PROD-131,2,7685.52,CUST-1057,2025-12-14,24582.72,Sunscreen SPF 50,Beauty & Health,0.0,,,15371.04,0.0
ITEM-195,ORD-50078,PROD-130,2,4605.84,CUST-1057,2025-12-14,24582.72,Vitamin C Serum,Beauty & Health,0.0,,,9211.68,0.0
ITEM-196,ORD-50079,PROD-105,1,9716.4,CUST-1632,2024-03-15,20321.97,4K TV,Electronics,0.0,,,9716.4,0.0
ITEM-197,ORD-50079,PROD-120,3,3535.19,CUST-1632,2024-03-15,20321.97,Sapiens,Books,0.0,,,10605.57,0.0
ITEM-198,ORD-50080,PROD-131,3,7685.52,CUST-1518,2023-10-10,23056.56,Sunscreen SPF 50,Beauty & Health,0.0,,,23056.56,0.0
ITEM-199,ORD-50081,PROD-130,3,4605.84,CUST-1112,2025-12-02,13817.52,Vitamin C Serum,Beauty & Health,0.0,CAMP-208,Diwali Bonanza,13817.52,0.0
ITEM-200,ORD-50082,PROD-102,1,1234.31,CUST-1237,2023-06-17,58138.85,Laptop,Electronics,0.0,,,1234.31,0.0
ITEM-201,ORD-50082,PROD-128,3,8720.82,CUST-1237,2023-06-17,58138.85,Hiking Backpack,Sports & Outdoors,0.0,,,26162.46,0.0
ITEM-202,ORD-50082,PROD-131,1,7685.52,CUST-1237,2023-06-17,58138.85,Sunscreen SPF 50,Beauty & Health,0.0,,,7685.52,0.0
ITEM-203,ORD-50082,PROD-131,3,7685.52,CUST-1237,2023-06-17,58138.85,Sunscreen SPF 50,Beauty & Health,0.0,,,23056.56,0.0
ITEM-204,ORD-50083,PROD-133,2,7246.8,CUST-1027,2023-02-27,14493.6,Organic Shampoo,Beauty & Health,0.0,,,14493.6,0.0
ITEM-205,ORD-50084,PROD-104,2,3377.71,CUST-1168,2023-05-20,8108.33,Smartwatch,Electronics,0.0,CAMP-212,End of Season Sale,6755.42,0.0
ITEM-205,ORD-50084,PROD-104,2,3377.71,CUST-1168,2023-05-20,8108.33,Smartwatch,Electronics,0.0,CAMP-209,New Year Blast,6755.42,0.0
ITEM-206,ORD-50084,PROD-113,1,1352.91,CUST-1168,2023-05-20,8108.33,Non-Stick Pan,Home & Kitchen,0.0,CAMP-212,End of Season Sale,1352.91,0.0
ITEM-206,ORD-50084,PROD-113,1,1352.91,CUST-1168,2023-05-20,8108.33,Non-Stick Pan,Home & Kitchen,0.0,CAMP-209,New Year Blast,1352.91,0.0
ITEM-207,ORD-50085,PROD-111,1,3177.64,CUST-1122,2025-04-22,16559.68,Summer Dress,Apparel,0.0,CAMP-213,Flash Friday,3177.64,0.0
ITEM-208,ORD-50085,PROD-103,3,4460.68,CUST-1122,2025-04-22,16559.68,Wireless Headphones,Electronics,0.0,CAMP-213,Flash Friday,13382.04,0.0
ITEM-209,ORD-50086,PROD-108,1,4482.23,CUST-1323,2023-04-26,16985.54,Women's Jeans,Apparel,0.0,CAMP-218,End of Season Sale,4482.23,0.0
ITEM-210,ORD-50086,PROD-102,3,1234.31,CUST-1323,2023-04-26,16985.54,Laptop,Electronics,0.0,CAMP-218,End of Season Sale,3702.93,0.0
ITEM-211,ORD-50086,PROD-127,1,8800.38,CUST-1323,2023-04-26,16985.54,Camping Tent,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,8800.38,0.0
ITEM-212,ORD-50087,PROD-119,2,1011.19,CUST-1579,2024-10-18,2022.38,The Alchemist,Books,0.0,CAMP-215,New Year Blast,2022.38,0.0
ITEM-213,ORD-50088,PROD-123,3,6181.23,CUST-1562,2023-03-11,44046.89,The Psychology of Money,Books,0.0,CAMP-210,Flash Friday,18543.69,0.0
ITEM-214,ORD-50088,PROD-121,3,4434.34,CUST-1562,2023-03-11,44046.89,Atomic Habits,Books,0.0,CAMP-210,Flash Friday,13303.02,0.0
ITEM-215,ORD-50088,PROD-129,1,2988.5,CUST-1562,2023-03-11,44046.89,Cricket Bat,Sports & Outdoors,0.0,CAMP-210,Flash Friday,2988.5,0.0
ITEM-216,ORD-50088,PROD-130,2,4605.84,CUST-1562,2023-03-11,44046.89,Vitamin C Serum,Beauty & Health,0.0,CAMP-210,Flash Friday,9211.68,0.0
ITEM-217,ORD-50089,PROD-101,3,5356.77,CUST-1079,2023-12-05,20180.29,Smartphone,Electronics,0.0,,,16070.310000000001,0.0
ITEM-218,ORD-50089,PROD-124,1,4109.98,CUST-1079,2023-12-05,20180.29,A Man Called Ove,Books,0.0,,,4109.98,0.0
ITEM-219,ORD-50090,PROD-128,1,8720.82,CUST-1441,2023-04-08,8720.82,Hiking Backpack,Sports & Outdoors,0.0,,,8720.82,0.0
ITEM-220,ORD-50091,PROD-119,2,1011.19,CUST-1137,2023-11-12,11607.35,The Alchemist,Books,0.0,CAMP-206,Diwali Bonanza,2022.38,0.0
ITEM-221,ORD-50091,PROD-110,1,9584.97,CUST-1137,2023-11-12,11607.35,Formal Shirt,Apparel,0.0,CAMP-206,Diwali Bonanza,9584.97,0.0
ITEM-222,ORD-50092,PROD-127,2,8800.38,CUST-1023,2024-09-29,18611.95,Camping Tent,Sports & Outdoors,0.0,CAMP-204,New Year Blast,17600.76,0.0
ITEM-222,ORD-50092,PROD-127,2,8800.38,CUST-1023,2024-09-29,18611.95,Camping Tent,Sports & Outdoors,0.0,CAMP-214,Diwali Bonanza,17600.76,0.0
ITEM-223,ORD-50092,PROD-119,1,1011.19,CUST-1023,2024-09-29,18611.95,The Alchemist,Books,0.0,CAMP-204,New Year Blast,1011.19,0.0
ITEM-223,ORD-50092,PROD-119,1,1011.19,CUST-1023,2024-09-29,18611.95,The Alchemist,Books,0.0,CAMP-214,Diwali Bonanza,1011.19,0.0
ITEM-224,ORD-50093,PROD-102,3,1234.31,CUST-1769,2024-12-03,19773.24,Laptop,Electronics,0.0,CAMP-210,Flash Friday,3702.93,0.0
ITEM-225,ORD-50093,PROD-101,3,5356.77,CUST-1769,2024-12-03,19773.24,Smartphone,Electronics,0.0,CAMP-210,Flash Friday,16070.310000000001,0.0
ITEM-226,ORD-50094,PROD-108,1,4482.23,CUST-1173,2024-04-15,46799.06,Women's Jeans,Apparel,0.0,,,4482.23,0.0
ITEM-227,ORD-50094,PROD-101,2,5356.77,CUST-1173,2024-04-15,46799.06,Smartphone,Electronics,0.0,,,10713.54,0.0
ITEM-228,ORD-50094,PROD-132,3,5928.59,CUST-1173,2024-04-15,46799.06,Whey Protein,Beauty & Health,0.0,,,17785.77,0.0
ITEM-229,ORD-50094,PROD-130,3,4605.84,CUST-1173,2024-04-15,46799.06,Vitamin C Serum,Beauty & Health,0.0,,,13817.52,0.0
ITEM-230,ORD-50095,PROD-130,3,4605.84,CUST-1702,2023-06-11,22783.02,Vitamin C Serum,Beauty & Health,0.0,CAMP-217,Summer Sale,13817.52,0.0
ITEM-230,ORD-50095,PROD-130,3,4605.84,CUST-1702,2023-06-11,22783.02,Vitamin C Serum,Beauty & Health,0.0,CAMP-212,End of Season Sale,13817.52,0.0
ITEM-231,ORD-50095,PROD-129,3,2988.5,CUST-1702,2023-06-11,22783.02,Cricket Bat,Sports & Outdoors,0.0,CAMP-217,Summer Sale,8965.5,0.0
ITEM-231,ORD-50095,PROD-129,3,2988.5,CUST-1702,2023-06-11,22783.02,Cricket Bat,Sports & Outdoors,0.0,CAMP-212,End of Season Sale,8965.5,0.0
